timestamp,device_id,publish_latency_ms,success
2025-11-09T23:23:55-05:00,watch-0005,81,1
2025-11-09T23:23:55-05:00,watch-0006,81,1
2025-11-09T23:23:55-05:00,watch-0002,73,1
2025-11-09T23:23:55-05:00,watch-0001,81,1
2025-11-09T23:23:55-05:00,watch-0009,73,1
2025-11-09T23:23:55-05:00,watch-0000,73,1
2025-11-09T23:23:55-05:00,watch-0007,73,1
2025-11-09T23:23:55-05:00,watch-0004,73,1
2025-11-09T23:23:57-05:00,watch-0001,284,1
2025-11-09T23:23:57-05:00,watch-0008,303,1
2025-11-09T23:23:57-05:00,watch-0005,406,1
2025-11-09T23:23:57-05:00,watch-0006,412,1
2025-11-09T23:23:57-05:00,watch-0007,420,1
2025-11-09T23:23:57-05:00,watch-0002,424,1
2025-11-09T23:23:57-05:00,watch-0000,431,1
2025-11-09T23:23:57-05:00,watch-0009,544,1
2025-11-09T23:23:57-05:00,watch-0004,564,1
2025-11-09T23:23:57-05:00,watch-0003,574,1
2025-11-09T23:23:59-05:00,watch-0005,69,1
2025-11-09T23:23:59-05:00,watch-0001,155,1
2025-11-09T23:23:59-05:00,watch-0003,204,1
2025-11-09T23:23:59-05:00,watch-0008,265,1
2025-11-09T23:23:59-05:00,watch-0006,309,1
2025-11-09T23:23:59-05:00,watch-0004,330,1
2025-11-09T23:23:59-05:00,watch-0007,362,1
2025-11-09T23:23:59-05:00,watch-0002,400,1
2025-11-09T23:23:59-05:00,watch-0000,427,1
2025-11-09T23:23:59-05:00,watch-0009,439,1
2025-11-09T23:24:01-05:00,watch-0006,4,1
2025-11-09T23:24:01-05:00,watch-0005,6,1
2025-11-09T23:24:01-05:00,watch-0008,56,1
2025-11-09T23:24:01-05:00,watch-0003,56,1
2025-11-09T23:24:01-05:00,watch-0001,55,1
2025-11-09T23:24:01-05:00,watch-0009,55,1
2025-11-09T23:24:01-05:00,watch-0000,54,1
2025-11-09T23:24:01-05:00,watch-0004,54,1
2025-11-09T23:24:01-05:00,watch-0007,54,1
2025-11-09T23:24:01-05:00,watch-0002,54,1
2025-11-09T23:24:03-05:00,watch-0003,29,1
2025-11-09T23:24:03-05:00,watch-0006,42,1
2025-11-09T23:24:03-05:00,watch-0008,95,1
2025-11-09T23:24:03-05:00,watch-0005,97,1
2025-11-09T23:24:03-05:00,watch-0000,82,1
2025-11-09T23:24:03-05:00,watch-0001,91,1
2025-11-09T23:24:03-05:00,watch-0004,82,1
2025-11-09T23:24:03-05:00,watch-0009,82,1
2025-11-09T23:24:03-05:00,watch-0002,82,1
2025-11-09T23:24:03-05:00,watch-0007,82,1
2025-11-09T23:24:05-05:00,watch-0006,10,1
2025-11-09T23:24:05-05:00,watch-0005,17,1
2025-11-09T23:24:05-05:00,watch-0001,58,1
2025-11-09T23:24:05-05:00,watch-0003,59,1
2025-11-09T23:24:05-05:00,watch-0000,57,1
2025-11-09T23:24:05-05:00,watch-0002,58,1
2025-11-09T23:24:05-05:00,watch-0009,69,1
2025-11-09T23:24:05-05:00,watch-0004,73,1
2025-11-09T23:24:05-05:00,watch-0007,75,1
2025-11-09T23:24:05-05:00,watch-0008,82,1
2025-11-09T23:24:07-05:00,watch-0005,7,1
2025-11-09T23:24:07-05:00,watch-0003,11,1
2025-11-09T23:24:07-05:00,watch-0008,62,1
2025-11-09T23:24:07-05:00,watch-0006,68,1
2025-11-09T23:24:07-05:00,watch-0002,66,1
2025-11-09T23:24:07-05:00,watch-0007,67,1
2025-11-09T23:24:07-05:00,watch-0009,66,1
2025-11-09T23:24:07-05:00,watch-0000,66,1
2025-11-09T23:24:07-05:00,watch-0004,66,1
2025-11-09T23:24:07-05:00,watch-0001,66,1
2025-11-09T23:24:09-05:00,watch-0001,103,1
2025-11-09T23:24:09-05:00,watch-0005,171,1
2025-11-09T23:24:09-05:00,watch-0004,259,1
2025-11-09T23:24:09-05:00,watch-0007,328,1
2025-11-09T23:24:09-05:00,watch-0002,441,1
2025-11-09T23:24:09-05:00,watch-0000,531,1
2025-11-09T23:24:09-05:00,watch-0009,623,1
2025-11-09T23:24:09-05:00,watch-0008,614,1
2025-11-09T23:24:09-05:00,watch-0006,608,1
2025-11-09T23:24:09-05:00,watch-0003,617,1
2025-11-09T23:24:11-05:00,watch-0001,18,1
2025-11-09T23:24:11-05:00,watch-0005,25,1
2025-11-09T23:24:11-05:00,watch-0008,26,1
2025-11-09T23:24:11-05:00,watch-0003,28,1
2025-11-09T23:24:11-05:00,watch-0006,31,1
2025-11-09T23:24:11-05:00,watch-0009,32,1
2025-11-09T23:24:11-05:00,watch-0004,36,1
2025-11-09T23:24:11-05:00,watch-0007,39,1
2025-11-09T23:24:11-05:00,watch-0002,53,1
2025-11-09T23:24:11-05:00,watch-0000,57,1
2025-11-09T23:24:13-05:00,watch-0005,53,1
2025-11-09T23:24:13-05:00,watch-0001,88,1
2025-11-09T23:24:13-05:00,watch-0008,133,1
2025-11-09T23:24:13-05:00,watch-0006,163,1
2025-11-09T23:24:13-05:00,watch-0003,229,1
2025-11-09T23:24:13-05:00,watch-0000,292,1
2025-11-09T23:24:13-05:00,watch-0009,362,1
2025-11-09T23:24:13-05:00,watch-0004,407,1
2025-11-09T23:24:13-05:00,watch-0007,455,1
2025-11-09T23:24:13-05:00,watch-0002,510,1
2025-11-09T23:24:15-05:00,watch-0005,4,1
2025-11-09T23:24:15-05:00,watch-0001,8,1
2025-11-09T23:24:15-05:00,watch-0006,59,1
2025-11-09T23:24:15-05:00,watch-0003,59,1
2025-11-09T23:24:15-05:00,watch-0002,59,1
2025-11-09T23:24:15-05:00,watch-0008,59,1
2025-11-09T23:24:15-05:00,watch-0000,59,1
2025-11-09T23:24:15-05:00,watch-0009,59,1
2025-11-09T23:24:15-05:00,watch-0007,59,1
2025-11-09T23:24:15-05:00,watch-0004,59,1
2025-11-09T23:24:17-05:00,watch-0003,46,1
2025-11-09T23:24:17-05:00,watch-0005,60,1
2025-11-09T23:24:17-05:00,watch-0008,109,1
2025-11-09T23:24:17-05:00,watch-0006,118,1
2025-11-09T23:24:17-05:00,watch-0007,99,1
2025-11-09T23:24:17-05:00,watch-0001,101,1
2025-11-09T23:24:17-05:00,watch-0000,99,1
2025-11-09T23:24:17-05:00,watch-0002,99,1
2025-11-09T23:24:17-05:00,watch-0004,99,1
2025-11-09T23:24:17-05:00,watch-0009,99,1
2025-11-09T23:24:19-05:00,watch-0005,108,1
2025-11-09T23:24:19-05:00,watch-0006,135,1
2025-11-09T23:24:19-05:00,watch-0003,183,1
2025-11-09T23:24:19-05:00,watch-0004,208,1
2025-11-09T23:24:19-05:00,watch-0007,248,1
2025-11-09T23:24:19-05:00,watch-0002,307,1
2025-11-09T23:24:19-05:00,watch-0000,374,1
2025-11-09T23:24:19-05:00,watch-0009,443,1
2025-11-09T23:24:19-05:00,watch-0001,476,1
2025-11-09T23:24:19-05:00,watch-0008,515,1
2025-11-09T23:24:21-05:00,watch-0003,55,1
2025-11-09T23:24:21-05:00,watch-0005,82,1
2025-11-09T23:24:21-05:00,watch-0006,127,1
2025-11-09T23:24:21-05:00,watch-0009,144,1
2025-11-09T23:24:21-05:00,watch-0004,172,1
2025-11-09T23:24:21-05:00,watch-0007,189,1
2025-11-09T23:24:21-05:00,watch-0002,214,1
2025-11-09T23:24:21-05:00,watch-0000,237,1
2025-11-09T23:24:21-05:00,watch-0001,242,1
2025-11-09T23:24:21-05:00,watch-0008,243,1
2025-11-09T23:24:23-05:00,watch-0005,70,1
2025-11-09T23:24:23-05:00,watch-0006,106,1
2025-11-09T23:24:23-05:00,watch-0003,157,1
2025-11-09T23:24:23-05:00,watch-0000,205,1
2025-11-09T23:24:23-05:00,watch-0009,279,1
2025-11-09T23:24:23-05:00,watch-0004,383,1
2025-11-09T23:24:23-05:00,watch-0007,473,1
2025-11-09T23:24:23-05:00,watch-0002,549,1
2025-11-09T23:24:23-05:00,watch-0008,590,1
2025-11-09T23:24:23-05:00,watch-0001,595,1
2025-11-09T23:24:25-05:00,watch-0003,6,1
2025-11-09T23:24:25-05:00,watch-0006,9,1
2025-11-09T23:24:25-05:00,watch-0002,68,1
2025-11-09T23:24:25-05:00,watch-0005,68,1
2025-11-09T23:24:25-05:00,watch-0009,68,1
2025-11-09T23:24:25-05:00,watch-0000,68,1
2025-11-09T23:24:25-05:00,watch-0004,68,1
2025-11-09T23:24:25-05:00,watch-0007,68,1
2025-11-09T23:24:25-05:00,watch-0001,68,1
2025-11-09T23:24:25-05:00,watch-0008,68,1
2025-11-09T23:24:27-05:00,watch-0006,12,1
2025-11-09T23:24:27-05:00,watch-0001,22,1
2025-11-09T23:24:27-05:00,watch-0002,62,1
2025-11-09T23:24:27-05:00,watch-0007,62,1
2025-11-09T23:24:27-05:00,watch-0009,62,1
2025-11-09T23:24:27-05:00,watch-0000,62,1
2025-11-09T23:24:27-05:00,watch-0008,59,1
2025-11-09T23:24:27-05:00,watch-0004,62,1
2025-11-09T23:24:27-05:00,watch-0005,59,1
2025-11-09T23:24:27-05:00,watch-0003,59,1
2025-11-09T23:24:29-05:00,watch-0004,124,1
2025-11-09T23:24:29-05:00,watch-0007,158,1
2025-11-09T23:24:29-05:00,watch-0002,225,1
2025-11-09T23:24:29-05:00,watch-0000,267,1
2025-11-09T23:24:29-05:00,watch-0009,314,1
2025-11-09T23:24:29-05:00,watch-0006,335,1
2025-11-09T23:24:29-05:00,watch-0005,339,1
2025-11-09T23:24:29-05:00,watch-0008,354,1
2025-11-09T23:24:29-05:00,watch-0003,364,1
2025-11-09T23:24:29-05:00,watch-0001,358,1
2025-11-09T23:24:31-05:00,watch-0001,128,1
2025-11-09T23:24:31-05:00,watch-0006,187,1
2025-11-09T23:24:31-05:00,watch-0009,318,1
2025-11-09T23:24:31-05:00,watch-0004,362,1
2025-11-09T23:24:31-05:00,watch-0007,472,1
2025-11-09T23:24:31-05:00,watch-0002,493,1
2025-11-09T23:24:31-05:00,watch-0000,504,1
2025-11-09T23:24:31-05:00,watch-0003,429,1
2025-11-09T23:24:31-05:00,watch-0005,451,1
2025-11-09T23:24:31-05:00,watch-0008,482,1
2025-11-09T23:24:33-05:00,watch-0006,4,1
2025-11-09T23:24:33-05:00,watch-0000,9,1
2025-11-09T23:24:33-05:00,watch-0004,59,1
2025-11-09T23:24:33-05:00,watch-0009,59,1
2025-11-09T23:24:33-05:00,watch-0002,59,1
2025-11-09T23:24:33-05:00,watch-0007,59,1
2025-11-09T23:24:33-05:00,watch-0008,58,1
2025-11-09T23:24:33-05:00,watch-0001,58,1
2025-11-09T23:24:33-05:00,watch-0005,57,1
2025-11-09T23:24:33-05:00,watch-0003,57,1
2025-11-09T23:24:35-05:00,watch-0005,5,1
2025-11-09T23:24:35-05:00,watch-0006,11,1
2025-11-09T23:24:35-05:00,watch-0003,69,1
2025-11-09T23:24:35-05:00,watch-0008,69,1
2025-11-09T23:24:35-05:00,watch-0000,69,1
2025-11-09T23:24:35-05:00,watch-0002,69,1
2025-11-09T23:24:35-05:00,watch-0004,69,1
2025-11-09T23:24:35-05:00,watch-0009,69,1
2025-11-09T23:24:35-05:00,watch-0001,69,1
2025-11-09T23:24:35-05:00,watch-0007,69,1
2025-11-09T23:24:37-05:00,watch-0008,7,1
2025-11-09T23:24:37-05:00,watch-0005,14,1
2025-11-09T23:24:37-05:00,watch-0003,51,1
2025-11-09T23:24:37-05:00,watch-0006,51,1
2025-11-09T23:24:37-05:00,watch-0007,51,1
2025-11-09T23:24:37-05:00,watch-0001,51,1
2025-11-09T23:24:37-05:00,watch-0000,51,1
2025-11-09T23:24:37-05:00,watch-0002,51,1
2025-11-09T23:24:37-05:00,watch-0004,51,1
2025-11-09T23:24:37-05:00,watch-0009,51,1
2025-11-09T23:24:39-05:00,watch-0005,10,1
2025-11-09T23:24:39-05:00,watch-0006,14,1
2025-11-09T23:24:39-05:00,watch-0003,70,1
2025-11-09T23:24:39-05:00,watch-0008,70,1
2025-11-09T23:24:39-05:00,watch-0004,70,1
2025-11-09T23:24:39-05:00,watch-0001,70,1
2025-11-09T23:24:39-05:00,watch-0002,69,1
2025-11-09T23:24:39-05:00,watch-0007,70,1
2025-11-09T23:24:39-05:00,watch-0009,69,1
2025-11-09T23:24:39-05:00,watch-0000,69,1
2025-11-09T23:24:41-05:00,watch-0006,138,1
2025-11-09T23:24:41-05:00,watch-0008,218,1
2025-11-09T23:24:41-05:00,watch-0005,324,1
2025-11-09T23:24:41-05:00,watch-0003,435,1
2025-11-09T23:24:41-05:00,watch-0001,502,1
2025-11-09T23:24:41-05:00,watch-0009,598,1
2025-11-09T23:24:41-05:00,watch-0004,639,1
2025-11-09T23:24:42-05:00,watch-0007,661,1
2025-11-09T23:24:42-05:00,watch-0002,665,1
2025-11-09T23:24:42-05:00,watch-0000,671,1
2025-11-09T23:24:43-05:00,watch-0003,7,1
2025-11-09T23:24:43-05:00,watch-0008,10,1
2025-11-09T23:24:43-05:00,watch-0006,51,1
2025-11-09T23:24:43-05:00,watch-0005,51,1
2025-11-09T23:24:43-05:00,watch-0000,50,1
2025-11-09T23:24:43-05:00,watch-0001,51,1
2025-11-09T23:24:43-05:00,watch-0004,50,1
2025-11-09T23:24:43-05:00,watch-0007,50,1
2025-11-09T23:24:43-05:00,watch-0002,50,1
2025-11-09T23:24:43-05:00,watch-0009,50,1
2025-11-09T23:24:45-05:00,watch-0005,37,1
2025-11-09T23:24:45-05:00,watch-0003,62,1
2025-11-09T23:24:45-05:00,watch-0006,103,1
2025-11-09T23:24:45-05:00,watch-0008,103,1
2025-11-09T23:24:45-05:00,watch-0000,95,1
2025-11-09T23:24:45-05:00,watch-0002,96,1
2025-11-09T23:24:45-05:00,watch-0009,97,1
2025-11-09T23:24:45-05:00,watch-0004,102,1
2025-11-09T23:24:45-05:00,watch-0007,112,1
2025-11-09T23:24:45-05:00,watch-0001,116,1
2025-11-09T23:24:47-05:00,watch-0008,19,1
2025-11-09T23:24:47-05:00,watch-0005,30,1
2025-11-09T23:24:47-05:00,watch-0006,72,1
2025-11-09T23:24:47-05:00,watch-0003,72,1
2025-11-09T23:24:47-05:00,watch-0007,72,1
2025-11-09T23:24:47-05:00,watch-0001,72,1
2025-11-09T23:24:47-05:00,watch-0000,72,1
2025-11-09T23:24:47-05:00,watch-0002,72,1
2025-11-09T23:24:47-05:00,watch-0004,72,1
2025-11-09T23:24:47-05:00,watch-0009,72,1
2025-11-09T23:24:49-05:00,watch-0005,4,1
2025-11-09T23:24:49-05:00,watch-0003,6,1
2025-11-09T23:24:49-05:00,watch-0004,54,1
2025-11-09T23:24:49-05:00,watch-0006,54,1
2025-11-09T23:24:49-05:00,watch-0001,54,1
2025-11-09T23:24:49-05:00,watch-0007,54,1
2025-11-09T23:24:49-05:00,watch-0009,54,1
2025-11-09T23:24:49-05:00,watch-0000,54,1
2025-11-09T23:24:49-05:00,watch-0008,54,1
2025-11-09T23:24:49-05:00,watch-0002,54,1
2025-11-09T23:24:51-05:00,watch-0000,36,1
2025-11-09T23:24:51-05:00,watch-0005,60,1
2025-11-09T23:24:51-05:00,watch-0008,114,1
2025-11-09T23:24:51-05:00,watch-0003,114,1
2025-11-09T23:24:51-05:00,watch-0006,114,1
2025-11-09T23:24:51-05:00,watch-0002,114,1
2025-11-09T23:24:51-05:00,watch-0009,114,1
2025-11-09T23:24:51-05:00,watch-0007,114,1
2025-11-09T23:24:51-05:00,watch-0004,120,1
2025-11-09T23:24:51-05:00,watch-0001,131,1
2025-11-09T23:24:53-05:00,watch-0004,7,1
2025-11-09T23:24:53-05:00,watch-0000,17,1
2025-11-09T23:24:53-05:00,watch-0005,64,1
2025-11-09T23:24:53-05:00,watch-0008,64,1
2025-11-09T23:24:53-05:00,watch-0002,65,1
2025-11-09T23:24:53-05:00,watch-0009,64,1
2025-11-09T23:24:53-05:00,watch-0007,64,1
2025-11-09T23:24:53-05:00,watch-0001,64,1
2025-11-09T23:24:53-05:00,watch-0006,64,1
2025-11-09T23:24:53-05:00,watch-0003,64,1
2025-11-09T23:24:55-05:00,watch-0007,7,1
2025-11-09T23:24:55-05:00,watch-0006,13,1
2025-11-09T23:24:55-05:00,watch-0002,54,1
2025-11-09T23:24:55-05:00,watch-0008,54,1
2025-11-09T23:24:55-05:00,watch-0009,54,1
2025-11-09T23:24:55-05:00,watch-0000,54,1
2025-11-09T23:24:55-05:00,watch-0001,54,1
2025-11-09T23:24:55-05:00,watch-0003,54,1
2025-11-09T23:24:55-05:00,watch-0005,54,1
2025-11-09T23:24:55-05:00,watch-0004,54,1
2025-11-09T23:24:57-05:00,watch-0006,73,1
2025-11-09T23:24:57-05:00,watch-0000,116,1
2025-11-09T23:24:57-05:00,watch-0007,164,1
2025-11-09T23:24:57-05:00,watch-0002,190,1
2025-11-09T23:24:57-05:00,watch-0003,200,1
2025-11-09T23:24:57-05:00,watch-0008,215,1
2025-11-09T23:24:57-05:00,watch-0009,273,1
2025-11-09T23:24:57-05:00,watch-0005,382,1
2025-11-09T23:24:57-05:00,watch-0001,483,1
2025-11-09T23:24:57-05:00,watch-0004,500,1
2025-11-09T23:24:59-05:00,watch-0009,78,1
2025-11-09T23:24:59-05:00,watch-0006,144,1
2025-11-09T23:24:59-05:00,watch-0007,202,1
2025-11-09T23:24:59-05:00,watch-0003,226,1
2025-11-09T23:24:59-05:00,watch-0008,229,1
2025-11-09T23:24:59-05:00,watch-0000,266,1
2025-11-09T23:24:59-05:00,watch-0002,306,1
2025-11-09T23:24:59-05:00,watch-0004,333,1
2025-11-09T23:24:59-05:00,watch-0005,364,1
2025-11-09T23:24:59-05:00,watch-0001,385,1
2025-11-09T23:25:01-05:00,watch-0002,44,1
2025-11-09T23:25:01-05:00,watch-0009,83,1
2025-11-09T23:25:01-05:00,watch-0008,127,1
2025-11-09T23:25:01-05:00,watch-0007,127,1
2025-11-09T23:25:01-05:00,watch-0000,127,1
2025-11-09T23:25:01-05:00,watch-0006,129,1
2025-11-09T23:25:01-05:00,watch-0003,140,1
2025-11-09T23:25:01-05:00,watch-0001,133,1
2025-11-09T23:25:01-05:00,watch-0004,136,1
2025-11-09T23:25:01-05:00,watch-0005,142,1
2025-11-09T23:25:03-05:00,watch-0006,19,1
2025-11-09T23:25:03-05:00,watch-0002,29,1
2025-11-09T23:25:03-05:00,watch-0007,74,1
2025-11-09T23:25:03-05:00,watch-0008,74,1
2025-11-09T23:25:03-05:00,watch-0009,73,1
2025-11-09T23:25:03-05:00,watch-0003,73,1
2025-11-09T23:25:03-05:00,watch-0000,73,1
2025-11-09T23:25:03-05:00,watch-0001,80,1
2025-11-09T23:25:03-05:00,watch-0005,80,1
2025-11-09T23:25:03-05:00,watch-0004,102,1
2025-11-09T23:25:05-05:00,watch-0003,32,1
2025-11-09T23:25:05-05:00,watch-0006,47,1
2025-11-09T23:25:05-05:00,watch-0000,93,1
2025-11-09T23:25:05-05:00,watch-0007,93,1
2025-11-09T23:25:05-05:00,watch-0009,93,1
2025-11-09T23:25:05-05:00,watch-0008,93,1
2025-11-09T23:25:05-05:00,watch-0004,85,1
2025-11-09T23:25:05-05:00,watch-0002,93,1
2025-11-09T23:25:05-05:00,watch-0005,85,1
2025-11-09T23:25:05-05:00,watch-0001,91,1
2025-11-09T23:25:07-05:00,watch-0001,8,1
2025-11-09T23:25:07-05:00,watch-0003,11,1
2025-11-09T23:25:07-05:00,watch-0007,61,1
2025-11-09T23:25:07-05:00,watch-0004,62,1
2025-11-09T23:25:07-05:00,watch-0002,61,1
2025-11-09T23:25:07-05:00,watch-0000,61,1
2025-11-09T23:25:07-05:00,watch-0009,61,1
2025-11-09T23:25:07-05:00,watch-0005,61,1
2025-11-09T23:25:07-05:00,watch-0006,61,1
2025-11-09T23:25:07-05:00,watch-0008,61,1
2025-11-09T23:25:09-05:00,watch-0003,7,1
2025-11-09T23:25:09-05:00,watch-0000,11,1
2025-11-09T23:25:09-05:00,watch-0001,53,1
2025-11-09T23:25:09-05:00,watch-0007,57,1
2025-11-09T23:25:09-05:00,watch-0009,69,1
2025-11-09T23:25:09-05:00,watch-0008,76,1
2025-11-09T23:25:09-05:00,watch-0005,90,1
2025-11-09T23:25:09-05:00,watch-0004,98,1
2025-11-09T23:25:09-05:00,watch-0002,102,1
2025-11-09T23:25:09-05:00,watch-0006,105,1
2025-11-09T23:25:11-05:00,watch-0002,7,1
2025-11-09T23:25:11-05:00,watch-0003,13,1
2025-11-09T23:25:11-05:00,watch-0009,77,1
2025-11-09T23:25:11-05:00,watch-0001,77,1
2025-11-09T23:25:11-05:00,watch-0006,75,1
2025-11-09T23:25:11-05:00,watch-0005,77,1
2025-11-09T23:25:11-05:00,watch-0007,75,1
2025-11-09T23:25:11-05:00,watch-0000,75,1
2025-11-09T23:25:11-05:00,watch-0004,74,1
2025-11-09T23:25:11-05:00,watch-0008,75,1
2025-11-09T23:25:13-05:00,watch-0005,37,1
2025-11-09T23:25:13-05:00,watch-0002,65,1
2025-11-09T23:25:13-05:00,watch-0009,103,1
2025-11-09T23:25:13-05:00,watch-0007,114,1
2025-11-09T23:25:13-05:00,watch-0003,123,1
2025-11-09T23:25:13-05:00,watch-0008,126,1
2025-11-09T23:25:13-05:00,watch-0004,130,1
2025-11-09T23:25:13-05:00,watch-0001,135,1
2025-11-09T23:25:13-05:00,watch-0006,139,1
2025-11-09T23:25:13-05:00,watch-0000,146,1
2025-11-09T23:25:15-05:00,watch-0003,9,1
2025-11-09T23:25:15-05:00,watch-0005,14,1
2025-11-09T23:25:15-05:00,watch-0006,61,1
2025-11-09T23:25:15-05:00,watch-0004,61,1
2025-11-09T23:25:15-05:00,watch-0000,61,1
2025-11-09T23:25:15-05:00,watch-0009,61,1
2025-11-09T23:25:15-05:00,watch-0007,59,1
2025-11-09T23:25:15-05:00,watch-0002,61,1
2025-11-09T23:25:15-05:00,watch-0001,59,1
2025-11-09T23:25:15-05:00,watch-0008,59,1
2025-11-09T23:25:17-05:00,watch-0005,5,1
2025-11-09T23:25:17-05:00,watch-0000,11,1
2025-11-09T23:25:17-05:00,watch-0004,55,1
2025-11-09T23:25:17-05:00,watch-0009,55,1
2025-11-09T23:25:17-05:00,watch-0002,55,1
2025-11-09T23:25:17-05:00,watch-0007,55,1
2025-11-09T23:25:17-05:00,watch-0001,55,1
2025-11-09T23:25:17-05:00,watch-0003,55,1
2025-11-09T23:25:17-05:00,watch-0006,55,1
2025-11-09T23:25:17-05:00,watch-0008,55,1
2025-11-09T23:25:19-05:00,watch-0000,201,1
2025-11-09T23:25:19-05:00,watch-0007,301,1
2025-11-09T23:25:19-05:00,watch-0005,410,1
2025-11-09T23:25:19-05:00,watch-0004,487,1
2025-11-09T23:25:19-05:00,watch-0001,555,1
2025-11-09T23:25:19-05:00,watch-0003,596,1
2025-11-09T23:25:20-05:00,watch-0006,656,1
2025-11-09T23:25:20-05:00,watch-0008,731,1
2025-11-09T23:25:20-05:00,watch-0009,754,1
2025-11-09T23:25:20-05:00,watch-0002,793,1
2025-11-09T23:25:21-05:00,watch-0009,3,1
2025-11-09T23:25:21-05:00,watch-0000,4,1
2025-11-09T23:25:21-05:00,watch-0001,106,1
2025-11-09T23:25:21-05:00,watch-0005,106,1
2025-11-09T23:25:21-05:00,watch-0004,105,1
2025-11-09T23:25:21-05:00,watch-0006,105,1
2025-11-09T23:25:21-05:00,watch-0003,107,1
2025-11-09T23:25:21-05:00,watch-0007,107,1
2025-11-09T23:25:21-05:00,watch-0002,107,1
2025-11-09T23:25:21-05:00,watch-0008,106,1
2025-11-09T23:25:23-05:00,watch-0005,35,1
2025-11-09T23:25:23-05:00,watch-0004,48,1
2025-11-09T23:25:23-05:00,watch-0003,96,1
2025-11-09T23:25:23-05:00,watch-0006,96,1
2025-11-09T23:25:23-05:00,watch-0009,96,1
2025-11-09T23:25:23-05:00,watch-0007,96,1
2025-11-09T23:25:23-05:00,watch-0002,96,1
2025-11-09T23:25:23-05:00,watch-0008,99,1
2025-11-09T23:25:23-05:00,watch-0001,99,1
2025-11-09T23:25:23-05:00,watch-0000,97,1
2025-11-09T23:25:25-05:00,watch-0006,6,1
2025-11-09T23:25:25-05:00,watch-0000,10,1
2025-11-09T23:25:25-05:00,watch-0004,52,1
2025-11-09T23:25:25-05:00,watch-0005,52,1
2025-11-09T23:25:25-05:00,watch-0008,52,1
2025-11-09T23:25:25-05:00,watch-0001,52,1
2025-11-09T23:25:25-05:00,watch-0009,52,1
2025-11-09T23:25:25-05:00,watch-0007,52,1
2025-11-09T23:25:25-05:00,watch-0003,52,1
2025-11-09T23:25:25-05:00,watch-0002,52,1
2025-11-09T23:25:27-05:00,watch-0008,73,1
2025-11-09T23:25:27-05:00,watch-0006,84,1
2025-11-09T23:25:27-05:00,watch-0002,104,1
2025-11-09T23:25:27-05:00,watch-0007,131,1
2025-11-09T23:25:27-05:00,watch-0003,144,1
2025-11-09T23:25:27-05:00,watch-0005,143,1
2025-11-09T23:25:27-05:00,watch-0001,146,1
2025-11-09T23:25:27-05:00,watch-0009,154,1
2025-11-09T23:25:27-05:00,watch-0000,175,1
2025-11-09T23:25:27-05:00,watch-0004,178,1
2025-11-09T23:25:29-05:00,watch-0003,24,1
2025-11-09T23:25:29-05:00,watch-0008,32,1
2025-11-09T23:25:29-05:00,watch-0007,74,1
2025-11-09T23:25:29-05:00,watch-0002,80,1
2025-11-09T23:25:29-05:00,watch-0004,66,1
2025-11-09T23:25:29-05:00,watch-0006,74,1
2025-11-09T23:25:29-05:00,watch-0005,100,1
2025-11-09T23:25:29-05:00,watch-0001,133,1
2025-11-09T23:25:29-05:00,watch-0009,184,1
2025-11-09T23:25:29-05:00,watch-0000,248,1
2025-11-09T23:25:31-05:00,watch-0008,127,1
2025-11-09T23:25:31-05:00,watch-0006,124,1
2025-11-09T23:25:31-05:00,watch-0003,133,1
2025-11-09T23:25:31-05:00,watch-0007,144,1
2025-11-09T23:25:31-05:00,watch-0002,203,1
2025-11-09T23:25:31-05:00,watch-0000,256,1
2025-11-09T23:25:31-05:00,watch-0004,283,1
2025-11-09T23:25:31-05:00,watch-0005,286,1
2025-11-09T23:25:31-05:00,watch-0001,326,1
2025-11-09T23:25:31-05:00,watch-0009,389,1
2025-11-09T23:25:33-05:00,watch-0007,5,1
2025-11-09T23:25:33-05:00,watch-0002,11,1
2025-11-09T23:25:33-05:00,watch-0008,18,1
2025-11-09T23:25:33-05:00,watch-0003,22,1
2025-11-09T23:25:33-05:00,watch-0006,25,1
2025-11-09T23:25:33-05:00,watch-0009,29,1
2025-11-09T23:25:33-05:00,watch-0000,31,1
2025-11-09T23:25:33-05:00,watch-0004,33,1
2025-11-09T23:25:33-05:00,watch-0005,36,1
2025-11-09T23:25:33-05:00,watch-0001,39,1
2025-11-09T23:25:35-05:00,watch-0005,6,1
2025-11-09T23:25:35-05:00,watch-0006,13,1
2025-11-09T23:25:35-05:00,watch-0009,72,1
2025-11-09T23:25:35-05:00,watch-0007,72,1
2025-11-09T23:25:35-05:00,watch-0001,72,1
2025-11-09T23:25:35-05:00,watch-0004,72,1
2025-11-09T23:25:35-05:00,watch-0003,72,1
2025-11-09T23:25:35-05:00,watch-0008,72,1
2025-11-09T23:25:35-05:00,watch-0000,72,1
2025-11-09T23:25:35-05:00,watch-0002,72,1
2025-11-09T23:25:37-05:00,watch-0008,6,1
2025-11-09T23:25:37-05:00,watch-0007,12,1
2025-11-09T23:25:37-05:00,watch-0006,61,1
2025-11-09T23:25:37-05:00,watch-0001,61,1
2025-11-09T23:25:37-05:00,watch-0004,61,1
2025-11-09T23:25:37-05:00,watch-0000,61,1
2025-11-09T23:25:37-05:00,watch-0003,61,1
2025-11-09T23:25:37-05:00,watch-0002,61,1
2025-11-09T23:25:37-05:00,watch-0009,61,1
